commit_hash,author_date_unix_timestamp,author_date,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug
e1c818ad02c3f16438536382c8a8c6fa9dc470dd,1504599200,Tue Sep 5 10:13:20 2017 +0200,false,1,2,2,0.91829583405449,3,3,208,50,17.589837962963,23,458.5,1.08641250438249,5,false
5b1390d4b6c6bc088c2568d2ddabb3edf92c5815,1504598394,Tue Sep 5 09:59:54 2017 +0200,false,1,1,1,0,38,2,352,50,0.0138194444444444,5,457,73.3618090452261,3,false
ba373ad455f52a4f6ddb1827b624ec1ddbd9127a,1504597200,Tue Sep 5 09:40:00 2017 +0200,false,2,2,2,0.694446070493981,42,2,191.5,50,26.7811921296296,9,455.5,1.75547467235111,25,false
aace0a12fa9eaaf087985aa290b32b9cc4b8cdb8,1504596951,Tue Sep 5 17:35:51 2017 +1000,false,4,11,17,3.25529320336802,72,117,472.588235294118,50,7.76229302832244,431,9216,1.01043438164269,1313,false
acf00170af28c6b81b0b0bdbc2b09b05a7da5d55,1504595226,Tue Sep 5 09:07:06 2017 +0200,false,1,1,3,0.500711588373538,7,17,52,50,0.637800925925926,20,453,1.96420312165384,24,false
79d5dc46d02c956d3f8f9a066dca60b73bb0d78e,1504589749,Tue Sep 5 15:35:49 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
cec80b38f64af67303a7ed500be0b02be9e40919,1504589706,Tue Sep 5 15:35:06 2017 +1000,false,2,2,2,0.689201985117366,41,4,390,50,5.02427662037037,32,8913.5,1.14679017797627,2077,true
468a29d1f50143ab55f16613ba64e93c45adc0eb,1504578296,Tue Sep 5 12:24:56 2017 +1000,false,1,3,3,0.939452755187291,4,226,751.333333333333,50,0.581458333333333,138,9206,2.05099725307536,2283,false
c0858f7c05e37c6445cbb8fa49864473af5d1048,1504577626,Tue Sep 5 12:13:46 2017 +1000,false,1,1,1,0,37,42,452,50,0.573703703703704,8,9204,2.74306003873467,2280,true
75954308dea0d3ff24c13b18721d439c2e851171,1504574628,Tue Sep 5 11:23:48 2017 +1000,false,1,12,22,3.79949343122244,0,95,216.363636363636,50,131.601137415825,210,9192.5,1.00115524039904,2126,false
feb5b13188d1321b79216d9d9d64dc55d9dad26b,1504573718,Tue Sep 5 11:08:38 2017 +1000,false,3,7,8,1.7797397413364,32,74,654.5,50,16.6148538773148,206,9177.5,1.00123632009894,2104,true
677147e272ac50cd00203f02032817f324ab2700,1504540542,Mon Sep 4 17:55:42 2017 +0200,false,1,5,6,2.49490082226616,10,8,354,50,0.0146527777777778,141,448.5,28.8672985781991,21,true
e5edc5ac78378c106e37a8e6d5dd69ab4a0618aa,1504539302,Mon Sep 4 17:35:02 2017 +0200,false,1,1,1,0,117,4,102,50,5.20505787037037,3,445,1.19212082265069,1,false
dff17a06322c3cf27f7a082c57962c2cd466eac3,1504539276,Mon Sep 4 17:34:36 2017 +0200,false,1,7,12,3.25303787313019,61,41,377.25,50,5.05382330246914,270,438.5,1.05081098466596,15,true
75415f61add3f4367f6749ab2e12aa7725b5f1ed,1504528058,Mon Sep 4 22:27:38 2017 +1000,false,2,14,34,4.72992638342853,41,182,559.735294117647,50,11.1728816040305,975,9156.5,1.00662500984338,2279,false
fc206c0028f41c325853c11edb17a72acfb4b561,1504521053,Mon Sep 4 20:30:53 2017 +1000,false,2,18,26,3.82130095987844,74,188,722.076923076923,50,21.8888706374644,1028,9126.5,1.01584653507909,2253,false
c41a1b46cdcc2808e76d93d2c086115a6c9a862c,1504518463,Mon Sep 4 11:47:43 2017 +0200,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
571090ec8c565d21356c57c9b96b42227c0747be,1504516776,Mon Sep 4 11:19:36 2017 +0200,false,1,2,2,0.669996032099433,51,2,60,50,5.03295138888889,2,431.5,1.099345286963,407,false
a27bceb2be8a8ecba20e7027af2f0bca2d90f4b5,1504271161,Fri Sep 1 23:06:01 2017 +1000,false,2,7,7,2.08453658597097,46,33,495.571428571429,50,3.44313657407407,202,9110,16.8636370342096,2236,false
daf207de7547ea2c1ff0a6486a7288e9e5f8de72,1504269731,Fri Sep 1 22:42:11 2017 +1000,false,2,5,15,3.25833285043039,31,26,165.733333333333,50,0.332501543209877,130,9099,3.70766542453527,2231,true
b79ce4c1bd703d4e6f2dcc16a9514e6bf66b8932,1504265939,Fri Sep 1 21:38:59 2017 +1000,false,2,12,18,2.40770542461966,178,38,421.722222222222,50,0.655734953703704,449,9082.5,1.87853722408926,2218,false
fa34829aaf60d282c54c4a257680a7f5ec3ed964,1504247139,Fri Sep 1 16:25:39 2017 +1000,false,2,2,4,0.474395652398988,82,0,64,50,0.0463802083333333,13,9071.5,8.16156653565413,2203,false
cd34124502ea76faa42a7189f3e803891aef392b,1504241796,Fri Sep 1 14:56:36 2017 +1000,false,1,1,5,2.09929650432847,2,4,52.8,50,0.202571759259259,14,9067,20.4385084587763,2200,false
b333dba12ab08337e5eb41dee6676d5fffe3d93b,1504239925,Fri Sep 1 14:25:25 2017 +1000,false,1,2,11,2.88054361285714,91,46,42,50,0.677454755892256,17,9059,1.34300314220012,2195,false
5a56bafb10b9e5eb68dd2f361cdcc0118506784b,1504225398,Fri Sep 1 10:23:18 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
64e0639ebd22711cc932f23f412325f7ee8203b3,1504221720,Thu Aug 31 16:22:00 2017 -0700,false,1,2,2,0.899743758698263,12,2,169.5,48,19.7120486111111,21,144.5,1.03361583320516,92,true
e36e13b7a7ac5ede9c646846f999d34c64543bf2,1504220634,Thu Aug 31 16:03:54 2017 -0700,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4828c22169757ed7bed7ac2060fd9211b488c1d8,1504184237,Thu Aug 31 22:57:17 2017 +1000,false,1,1,4,1.99919629393229,74,0,0,1,0,0,9051.5,0,2184,false
b72159f6476bf5fb53b870e184cc40b6261bad0d,1504183257,Thu Aug 31 22:40:57 2017 +1000,false,2,9,14,3.15091044791497,60,14,912.285714285714,50,1.45601190476191,714,9042.5,1.10399903412533,2180,true
f38b0df7b6838fdd5ac0f688a7d49ad921b632d8,1504181387,Thu Aug 31 22:09:47 2017 +1000,false,3,16,34,4.59785113996469,82,69,281.794117647059,50,16.2764290577342,578,9018.5,1.00446243967386,2167,false
252af67ea5de178c7bdfc633e7359b239f85ba7e,1504177864,Thu Aug 31 21:11:04 2017 +1000,false,1,5,7,2.63529021228021,47,34,483.857142857143,50,-0.769828042328042,208,8998,1.27133400204374,2146,false
4fcc7cc6bb995310c8016814724edc6ae4e241ae,1504169704,Thu Aug 31 18:55:04 2017 +1000,false,1,2,4,1.20315105551777,34,2,38.5,1,0.0688802083333333,6,8992.5,7.35160680529301,2139,false
6d85310f32cc267c28602ca01b44dba8d0c33fff,1504168716,Thu Aug 31 18:38:36 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
dbe31b6d608ebee81447cdfbc336a5567d8821be,1504168679,Thu Aug 31 18:37:59 2017 +1000,false,2,2,5,0.759556365373903,24,10,328,50,9.57516666666667,78,8861,1.04606683810902,2042,false
43d638bd702e16ddd0a850ea3bbfb94f03879fec,1504166726,Thu Aug 31 17:05:26 2017 +0900,false,1,1,1,0,2,2,663,1,1.24659722222222,24,0,0,0,true
1e1948309f5758f2638e1651f32470f6e87c56ef,1504161769,Thu Aug 31 16:42:49 2017 +1000,false,1,2,5,1.55229444904072,84,3,17.8,1,0.0640092592592593,4,8988,7.45739910313901,2135,true
19a461c54a6c63ab951e382a5de5f3612a39f650,1504154856,Thu Aug 31 14:47:36 2017 +1000,false,1,2,6,2.22750535637556,67,0,0,1,0,0,8982.5,0,2130,false
cccbe58535eb7a96cf37b977de174b64f4d986e5,1504151136,Thu Aug 31 13:45:36 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
24dec0c448a6923277b7cc36b78950e7c0c52f98,1504151098,Thu Aug 31 13:44:58 2017 +1000,false,1,1,1,0,1,1,159,43,0.00149305555555556,13,8858,670.767441860465,2038,false
40ffbc01762a36ad876242ed574f2121aa4ec36a,1504150969,Thu Aug 31 13:42:49 2017 +1000,false,1,1,2,0.902393282794979,7,1,100,43,8.04890046296296,20,8856.5,1.09318042923392,2037,true
8d5725f0909432d9beef61743378a419b83e657d,1504146498,Wed Aug 30 19:28:18 2017 -0700,false,1,3,3,1.55665670746282,3,0,249,48,78.4447530864198,39,142,1.01587531526166,90,false
98732773bcf45ac96b05968f2a882ab319ef918d,1504145749,Wed Aug 30 19:15:49 2017 -0700,false,1,1,2,1,2,2,717.5,48,1.34124421296296,94,139.5,90.9992839069584,87,false
105bccb3dd678147ddf52f35b3262b3c75b3d23f,1504145268,Wed Aug 30 19:07:48 2017 -0700,false,1,1,1,0,1,1,845,48,2.67135416666667,47,138,1.37434197699357,85,false
117c41b2f5657dc5a57b41b81c47a8a121235284,1504145133,Wed Aug 30 19:05:33 2017 -0700,false,2,5,5,1.21398434243452,447,356,1847,50,10.8229513888889,499,135,1.14167534409319,84,false
69ad337eb22a54fb4ff85e3f08f0f654e9dc63cc,1504144503,Wed Aug 30 21:55:03 2017 -0400,true,1,1,1,0,0,0,793,49,7.69309027777778,437,1776,1.12998677565095,34,false
40fb0a470b5ea31b1562e9961c8f717eaf87c34e,1504144491,Thu Aug 31 11:54:51 2017 +1000,false,2,2,2,0.746736607483068,3,17,182,50,0.882858796296296,13,8911.5,1.84951297211552,2076,false
802ea94617d2eb7c43b554d29f28636430b92abc,1504141825,Thu Aug 31 11:10:25 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
6715b015679c5250ee22bfd24978bf1aece8f6c6,1504138605,Thu Aug 31 10:16:45 2017 +1000,false,1,1,4,1.98082593622908,5,5,68.5,50,0.567361111111111,20,8853.5,1.91799265605875,2035,false
9cbc1cdeb28823dc53179d73c20d52c861951ea2,1504100619,Wed Aug 30 15:43:39 2017 +0200,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
acb9f1dc203acb14e34a7a91e8f7eb04316b2ff1,1504100552,Wed Aug 30 15:42:32 2017 +0200,false,1,2,4,1.5990919739559,30,12,125.25,50,0.366805555555556,12,428.5,1.84195538829301,405,false
94972d4b69ba3c75196b52ff3a9f5c318d1d6c8f,1504089585,Wed Aug 30 20:39:45 2017 +1000,false,2,2,5,1.96903447386585,16,1,69,50,0.00617592592592593,18,8849,50.3597708300033,2031,false
07915f722b9f53e2323ff38fdf66bb863ed67445,1504089206,Wed Aug 30 20:33:26 2017 +1000,false,1,1,5,1.99035592434859,0,7,47.2,50,0.0112824074074074,14,8844,49.7421314780504,2027,false
af3bd1342b1d34586c83632b13032eb9b2d8c8c9,1504088433,Wed Aug 30 20:20:33 2017 +1000,false,2,2,5,1.83589698686223,32,10,50,50,0.0116782407407407,9,8839,40.1040634291378,2022,true
5236fccc831ca8ab626684aac461093f2d77d343,1504087424,Wed Aug 30 20:03:44 2017 +1000,false,2,11,22,3.82096264523786,143,8,322,50,18.2226115319865,407,8825.5,1.01568048588268,2018,true
b3718477749b29a0d668edebdbb04aab19a51ca1,1504086201,Wed Aug 30 11:43:21 2017 +0200,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
78c179d9cf13ad47e54612d60441c926420380a7,1504086127,Wed Aug 30 11:42:07 2017 +0200,false,1,2,4,1.58724941492523,71,9,52.25,50,0.431521990740741,4,424.5,1.76432027516568,401,false
7f7e14d71ba148960aff7ac2e4940fb8c9650fc8,1504085115,Wed Aug 30 11:25:15 2017 +0200,false,1,5,6,2.39542754215727,241,0,38.3333333333333,50,0.00173032407407407,38,419.5,97.3210702341137,397,false
2bd3c62d0f03e14757498e473d31c0956b7a89a3,1504084218,Wed Aug 30 11:10:18 2017 +0200,true,1,2,2,1,2,1,171,50,0.371105324074074,40,415.5,2.35049275447888,391,false
37967b6c55d107bd5f576eec0a0b70c418703c9a,1504083918,Wed Aug 30 11:05:18 2017 +0200,false,1,3,3,0.969010946288381,23,19,299,50,0.515725308641975,51,413,2.05675824476529,389,true
f8c4040fff4a66e2ea1216958491a712c4d22616,1504082550,Wed Aug 30 18:42:30 2017 +1000,false,1,7,8,2.59370044125774,45,0,1181,50,11.8624479166667,487,8810.5,1.02616831713931,1999,true
5ae8c491ed8979a6a04a07ce9588628383507f19,1504080628,Wed Aug 30 10:10:28 2017 +0200,false,1,2,3,1.48335575498169,11,3,143,50,1.99501929012346,1,410,1.16708276204823,386,false
052c9856fe9200c1811cd763c6e0ddb7a9766556,1504068212,Wed Aug 30 14:43:32 2017 +1000,false,2,3,3,0.966453776127126,49,2,191,50,0.246709104938272,60,8909,-1.01304763381729,2075,true
71b8f9b33411a74377e9feec3c641c0bcdc33064,1504064585,Tue Aug 29 20:43:05 2017 -0700,false,2,2,2,0.123949867711008,28,7,2224,48,1.73752314814815,294,131.5,1.43164892554056,82,false
1d5df6a4f3e81a9bce3412e7eef3d53a8426a6e0,1504059020,Wed Aug 30 12:10:20 2017 +1000,false,2,2,3,1.58034268651929,54,40,254,1,0.462199074074074,27,8906,2.20198327239946,2073,true
7d013bf6d990cc9274d30e9865f814a42eb84b66,1504020967,Tue Aug 29 17:36:07 2017 +0200,false,1,4,12,3.16242824585364,334,5,117.166666666667,50,0.810374228395062,108,402.5,1.11388501451897,383,false
f3596987e4f534dfba0ab8561e73203cc7ad41f6,1504020391,Tue Aug 29 17:26:31 2017 +0200,false,1,4,7,2.49948371157138,359,205,86,50,0.756851851851852,37,393,1.18885699666129,371,false
0022119156af82317385ed1e032412bea53efdc0,1504018612,Tue Aug 29 16:56:52 2017 +0200,false,1,3,10,2.96749595273056,154,79,131.6,50,3.39936458333333,69,384.5,1.0522963909728,364,false
120126f8feba6ed5ccf558e2e3b71ce88aaa1e35,1504017059,Tue Aug 29 16:30:59 2017 +0200,false,1,3,6,1.97031916401543,76,1,170.333333333333,50,2.80739583333333,26,376.5,1.1090465041603,354,true
d79926435b8fd873f0603da6e54ff74fe6cdf4b9,1504000860,Tue Aug 29 20:01:00 2017 +1000,false,2,2,2,0.721928094887362,3,2,220.5,50,3.83345486111111,56,8805.5,1.72182012977195,1991,false
aedf1012b8e3a007ec9745c930829ebedcec3b9f,1503999119,Tue Aug 29 19:31:59 2017 +1000,false,2,4,4,1.40924730509118,19,29,261.5,1,2.32036168981481,37,8902.5,4.2204269019497,2071,false
702f621060aee2e3abb2fad767813cc38991023e,1503997295,Tue Aug 29 11:01:35 2017 +0200,false,1,2,2,0.997772472089982,0,0,117.5,45,0.720231481481482,2,372.5,2.04133187632577,3,false
fc10fc53b8459d72338c79332d5a7b393ace7e38,1503994974,Tue Aug 29 18:22:54 2017 +1000,false,1,1,1,0,22,33,597,1,0.0324305555555556,21,8900,31.8351177730193,2069,false
22a22db38b9e5998bbdcc5ffc94b678d3bb77c98,1503992172,Tue Aug 29 17:36:12 2017 +1000,false,2,2,2,0.129233774845885,21,113,443.5,1,0.0207060185185185,26,8898.5,37.2213527110117,2068,false
5677e5744338f51b128938fa0fc4a5ce73bfc191,1503990383,Tue Aug 29 17:06:23 2017 +1000,false,2,2,2,0.993859411735621,64,27,412,1,0.0807175925925926,24,8896.5,10.2916547175222,2067,false
98689b6915801b77d235775e6a6626be9767b78e,1503983409,Tue Aug 29 15:10:09 2017 +1000,false,2,2,2,0.23181305002459,8,9,418.5,1,0.381603009259259,22,8894.5,2.34900668629865,2066,false
5f4db030767b3617982a50aa272275d105bd1324,1503979727,Tue Aug 29 14:08:47 2017 +1000,false,1,1,1,0,33,24,707,1,0.653101851851852,17,8893,2.53115474587084,2065,false
c065a78a40f787e674f3823b6c8df49c786e1731,1503968426,Tue Aug 29 11:00:26 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
6e1e0275550d27767ff9d76a7ddc9ced14a826a2,1503968355,Tue Aug 29 10:59:15 2017 +1000,false,1,1,1,0,0,0,67,48,0.00125,1,8804,801,2756,false
de8c849729f9b0660f0831d949b890180787918a,1503968247,Tue Aug 29 10:57:27 2017 +1000,false,2,3,3,1.19202985033996,84,2,230.333333333333,48,10.0785185185185,30,8802,0.709223865734992,1990,false
7f14406a312033ac677e6aa6e9660d64a57d74f0,1503935067,Mon Aug 28 17:44:27 2017 +0200,false,2,3,3,1.53673659403756,156,5,36.6666666666667,45,41.0578896604938,8,370,1.00811861827507,1,true
08a9ecba3061417e91bfb45a99b42a04b573ce24,1503923299,Mon Aug 28 22:28:19 2017 +1000,false,1,1,1,0,21,26,706,1,0.0248726851851852,16,8892,41.2047463936715,2064,false
c68f5d5dfd8359aa0027f83dc8e6d4bd1de1e3dd,1503921150,Mon Aug 28 21:52:30 2017 +1000,false,2,2,2,0.429461972047106,19,23,429,1,0.118194444444444,18,8890.5,7.3454759106933,2063,false
75b89cd5500968bdd0e172fcab29d1e527b1df63,1503918084,Mon Aug 28 13:01:24 2017 +0200,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
00e1f6b5927b5925d1f4ff5257ad10b3d9062363,1503918058,Mon Aug 28 21:00:58 2017 +1000,false,1,3,7,2.56804373051742,103,0,8.42857142857143,48,2.91012235449735,5,8797,1.04908973763126,1989,true
1f0bd2072474ec0e9663b90faab4e299aee8915f,1503917873,Mon Aug 28 12:57:53 2017 +0200,false,1,1,1,0,1,1,391,50,3.13415509259259,49,368,1.3190652569694,348,false
8c43aa5c04409ec8c6c1693b3fc1aa5b74b61248,1503915302,Mon Aug 28 20:15:02 2017 +1000,false,1,3,3,0.597345488767474,35,0,777.333333333333,48,46.4039351851852,171,8792,1.01316938118874,1296,false
4aaef0cb83d0da8270b049c2adf83bb347e11255,1503914463,Mon Aug 28 20:01:03 2017 +1000,false,2,5,6,2.14237217639946,49,0,1705,48,13.7168672839506,574,8787.5,1.03582162419874,1982,false
27dbe27c629c9f27c3227ca7f0ad6d9b7d0932bf,1503910938,Mon Aug 28 19:02:18 2017 +1000,false,2,2,2,0.515946930007447,41,12,404,1,1.61861689814815,16,8888.5,1.31252843056453,2062,false
cbafe89f95d27af753cc02d4c5633647a4a2a6c9,1503905844,Mon Aug 28 15:37:24 2017 +0800,false,1,1,1,0,3,2,196,48,55.1636342592593,9,0,0,0,false
559471095d3b7ab7cec5731217e2ec1c9f6433b9,1503904528,Mon Aug 28 17:15:28 2017 +1000,false,1,1,1,0,48,15,629,1,0.0607986111111111,13,8887,17.4477441462022,2061,false
525e311f4a608eee560be977543423c884778f5a,1503899275,Mon Aug 28 15:47:55 2017 +1000,false,1,1,1,0,23,12,562,1,2.74237268518519,12,8886,1.36464773931063,2060,false
340d4ed6532035108ee34160dcc5e9d6c8345ce2,1503663606,Fri Aug 25 14:20:06 2017 +0200,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
25b191d54ab3e4116fad0ba5048e7c6294a8de97,1503663554,Fri Aug 25 14:19:14 2017 +0200,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
c4e54df603c5300bd82027ee81e6fe716597c4fe,1503663187,Fri Aug 25 14:13:07 2017 +0200,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
d370f9e5997d684316c93c557d563967e268967b,1503662334,Fri Aug 25 21:58:54 2017 +1000,false,1,1,1,0,33,12,515,1,0.169583333333333,11,8885,6.8968058968059,2059,false
a40cf3d7739137b516f9e20feeae36b3e94e4395,1503656041,Fri Aug 25 12:14:01 2017 +0200,false,1,2,2,0.127418511792359,90,1,301.5,50,0.00762731481481482,37,366.5,76.7620093764863,347,false
7c4df01d71a31e98a187eb70fb7b3cb65b302329,1503655728,Fri Aug 25 12:08:48 2017 +0200,false,1,3,3,0.950334384031657,28,10,342,50,0.0312037037037037,46,364,52.7396924350532,345,false
36c010e735d91730db6485d9a535abd80f1394b6,1503655036,Fri Aug 25 11:57:16 2017 +0200,false,1,2,8,2.34196005634748,21,18,142.375,50,0.473350694444445,50,358.5,1.30038917251328,342,true
c643c21a7aa046c4faaf2938ceb0ed4228cc4551,1503654058,Fri Aug 25 11:40:58 2017 +0200,false,1,2,6,2.1078444074552,33,9,151.333333333333,50,0.491969521604938,28,351.5,1.46999896911896,334,true
bf947281c25806922699d78ff92840e989090dad,1503652825,Fri Aug 25 11:20:25 2017 +0200,false,1,1,3,1.27828017041116,85,2,37.3333333333333,50,0.345019290123457,7,347,85.2055383307276,328,false
30a3c99a6d8db77ead0c406ba281337c48aa9b81,1503652310,Fri Aug 25 11:11:50 2017 +0200,false,1,1,2,1,4,0,0,1,0,0,344.5,0,325,false
f9164668377f644659386f343001887791a7776b,1503652030,Fri Aug 25 11:07:10 2017 +0200,false,1,4,7,2.41734058846781,125,21,174.428571428571,50,0.452405753968254,41,340,4.07490136797949,323,false
b959bed54c591e4d62aebe0ae5544416ef2fb746,1503647682,Fri Aug 25 17:54:42 2017 +1000,false,1,1,1,0,15,8,494,1,0.116099537037037,10,8884,9.61329877380122,2058,false
50f0d9d3b79c71ec8b4992488cb45482f6f4b5cc,1503647121,Fri Aug 25 09:45:21 2017 +0200,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
52dd0eff9a7a3ea0c1f63475642c41f94dca30b7,1503647082,Fri Aug 25 09:44:42 2017 +0200,false,1,6,9,2.73304343461386,1,1,246.888888888889,50,1.93527134773663,118,332,1.23221466731452,316,false
2a2dc393785a79188e2b321384d667eff9883926,1503637651,Fri Aug 25 15:07:31 2017 +1000,false,2,2,2,0.730601212753973,88,53,259,1,0.116886574074074,10,8882.5,7.70059964953089,2057,false
f65d45c5f09099f2b63388c072bc7656ddbe3524,1503628181,Fri Aug 25 12:29:41 2017 +1000,false,1,2,2,0.131106529582345,68,1,87,1,0.00728009259259259,2,8880.5,34.8402225755167,2767,false
0a1f32716ef1841130f200ed21c708bc9c82a7ff,1503626923,Fri Aug 25 12:08:43 2017 +1000,false,2,2,2,0.911877716993415,74,14,233.5,1,0.551979166666667,9,8878.5,2.35874693338366,2056,false
bb59dfa7bb596980b74cb27693dc1416b8b789e7,1503579232,Thu Aug 24 22:53:52 2017 +1000,false,2,3,3,0.600784619605557,59,5,185.333333333333,1,0.0123070987654321,11,8876,27.7513061650993,2055,false
8f0e831505999f045ff6eb80d1030d2b2e1b5f72,1503577637,Thu Aug 24 22:27:17 2017 +1000,false,1,2,2,0.345117314944953,29,16,260.5,1,1.13600694444444,9,8873.5,1.6602072317144,2053,true
ebfc7a8b697862d8e504c468858ba595bf727b52,1503574979,Thu Aug 24 21:42:59 2017 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0a117c0308c1a0386d42fd91322cdba489433d53,1503566463,Thu Aug 24 12:21:03 2017 +0300,false,1,1,1,0,6,6,56,48,16.3014699074074,10,3527,1.06134416133514,1373,false
60ed400ae9a79689f89da278fa2f697b9599ed0f,1503566431,Thu Aug 24 11:20:31 2017 +0200,false,1,2,3,1.39076208979238,55,56,220,50,0.0453780864197531,68,326,20.2612161146191,307,true
21a6ea3799364af5c88732a6f9b25e7ab894e590,1503564426,Thu Aug 24 10:47:06 2017 +0200,false,1,3,7,2.03128761005597,132,108,149.571428571429,50,0.0106531084656085,56,321,30.4613694959074,304,true
d91151bcf40b01df3f83e26db6779594c8f4f03f,1503563519,Thu Aug 24 10:31:59 2017 +0200,false,1,10,30,4.47436450576983,813,32,127.166666666667,50,1.6418287037037,214,302.5,5.87528318616226,297,true
387ad6e6753e164acdc741624a3953ec82bc11bf,1503562574,Thu Aug 24 18:16:14 2017 +1000,false,2,3,3,1.2987949406954,7,3,512.666666666667,50,0.29158950617284,83,8783,2.16303538814157,1978,false
aad4236e7748ae7735b73ae622a361bd77ee4cc0,1503562565,Thu Aug 24 10:16:05 2017 +0200,false,1,4,9,2.3952740211304,120,93,201.888888888889,50,1.67554398148148,89,283,10.8649529823163,267,true
00d77041f09d70c715bcb3b1b1188c945873d115,1503561586,Thu Aug 24 09:59:46 2017 +0200,false,1,4,7,1.37499439229117,126,111,305.714285714286,50,0.373493716931217,82,275,10.0531382299431,258,false
844f3cc0d5165931a64c873f84fb5fe032c6d9a2,1503561297,Thu Aug 24 17:54:57 2017 +1000,false,3,6,7,2.2655331611263,145,31,540.857142857143,50,0.555472883597884,204,8778,2.43306905462788,1977,false
b9f8559d68f19ab46ee24f75761aa4627e284e6d,1503560126,Thu Aug 24 09:35:26 2017 +0200,false,1,6,14,1.97658894035404,147,133,252.714285714286,50,4.76479910714286,146,264.5,1.22151549510214,251,false
821ae9123275ed8d98f760b4021269121efcc95f,1503556674,Thu Aug 24 08:37:54 2017 +0200,false,1,2,3,1.5548161713953,19,21,298,50,0.0164467592592593,65,256,38.1569317382125,237,false
30d8d7ac4d09477789c8eccb732800d632630634,1503555253,Thu Aug 24 08:14:13 2017 +0200,false,1,2,3,1.11575884221628,83,84,298.333333333333,50,0.625428240740741,62,253,1.9771082776616,234,true
af225de8f0828e4e605de956228ee984ffeb2883,1503550955,Thu Aug 24 15:02:35 2017 +1000,false,2,6,8,1.69612118256876,64,13,485.5,50,6.493828125,209,8770.5,1.02779908885336,1972,true
955bf95ecbe7ac72597e98ba09365ad99687b9e7,1503510500,Wed Aug 23 19:48:20 2017 +0200,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
cadd01a8793d93c5fda494ac97d95bb725289fa9,1503506266,Wed Aug 23 18:37:46 2017 +0200,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
b394b03dd6e26836f2269e2e040fe64997697e4b,1503501216,Wed Aug 23 17:13:36 2017 +0200,false,1,3,10,2.07282944127703,150,132,233.3,50,3.24130555555555,138,246.5,2.83755499057595,231,true
b19b44111cb1328934e5525bff92db18bb6e02ad,1503496417,Wed Aug 23 15:53:37 2017 +0200,false,1,2,4,1.59524944541074,34,22,248.5,50,0.639626736111111,56,239.5,1.49048830157183,221,false
72f97b16d58d10c0402767fa72af0472ffb591d4,1503495118,Wed Aug 23 15:31:58 2017 +0200,false,1,2,4,1.99954974765166,0,1,186.75,50,0.00849826388888889,31,235.5,62.0129798948653,217,false
cb106d2671e5fea692f7d3a49bcf2d3e0166286e,1503494395,Wed Aug 23 15:19:55 2017 +0200,false,1,1,1,0,56,16,369,50,0.079537037037037,27,233,13.5727590221187,213,false
e83d6c47d052cec6be0abeddcf161454f4ec8433,1503494380,Wed Aug 23 15:19:40 2017 +0200,false,1,4,9,2.35797587567906,175,11,201.888888888889,50,1.67474151234568,71,228,3.26882152996963,212,true
b681fa9c0c988b3c7e31e3fd90879581b46febb7,1503489548,Wed Aug 23 21:59:08 2017 +1000,false,2,4,5,2.12649917606934,37,23,325.2,48,14.3814537037037,93,8764,1.03206393440589,1966,true
6dae434428860a22f864fb7440790fdb96f15b2c,1503488654,Wed Aug 23 21:44:14 2017 +1000,false,1,3,5,1.70404088444379,59,32,369.2,50,40.466625,100,8759,1.11411759410747,1963,false
